time,ppg_med
1721884445.837,156.0,
1721884445.862,99.0,
1721884445.8869998,78.0,
1721884445.912,78.0,
1721884445.9369998,79.0,
1721884445.962,87.0,
1721884445.9869998,141.0,
1721884446.0119998,287.0,
1721884446.037,533.0,
1721884446.0619998,833.0,
1721884446.087,1023.0,
1721884446.1119998,1023.0,
1721884446.1369998,1023.0,
1721884446.162,1023.0,
1721884446.1869998,1023.0,
1721884446.212,1023.0,
1721884446.2369998,1023.0,
1721884446.2619998,1023.0,
1721884446.287,1023.0,
1721884446.312,1023.0,
1721884446.337,770.0,
1721884446.362,-235.0,
1721884446.3869998,0.0,
1721884446.412,0.0,
1721884446.437,0.0,
1721884446.462,0.0,
1721884446.487,0.0,
1721884446.5119998,0.0,
1721884446.537,0.0,
1721884446.562,0.0,
1721884446.587,0.0,
1721884446.612,0.0,
1721884446.6369998,0.0,
1721884446.662,0.0,
1721884446.687,0.0,
1721884446.7120001,-944.0,
1721884446.737,-701.0,
1721884446.762,-337.0,
1721884446.787,75.0,
1721884446.812,395.0,
1721884446.8370001,475.0,
1721884446.862,275.0,
1721884446.887,-89.0,
1721884446.912,-418.0,
1721884446.937,-573.0,
1721884446.9620001,-537.0,
1721884446.987,-355.0,
1721884447.012,-64.0,
1721884447.037,310.0,
1721884447.062,690.0,
1721884447.087,949.0,
1721884447.112,1015.0,
1721884447.1369998,953.0,
1721884447.162,906.0,
1721884447.1869998,935.0,
1721884447.212,948.0,
1721884447.237,800.0,
1721884447.2619998,474.0,
1721884447.287,121.0,
1721884447.3119998,-68.0,
1721884447.337,-33.0,
1721884447.362,136.0,
1721884447.3869998,305.0,
1721884447.412,418.0,
1721884447.4369998,490.0,
1721884447.462,542.0,
1721884447.487,553.0,
1721884447.512,504.0,
1721884447.537,414.0,
1721884447.562,327.0,
1721884447.587,248.0,
1721884447.612,137.0,
1721884447.637,-41.0,
1721884447.662,-250.0,
1721884447.687,-372.0,
1721884447.712,-304.0,
1721884447.737,-50.0,
1721884447.762,247.0,
1721884447.787,395.0,
1721884447.812,290.0,
1721884447.837,1.0,
1721884447.862,-281.0,
1721884447.8869998,-394.0,
1721884447.912,-322.0,
1721884447.9369998,-167.0,
1721884447.962,-24.0,
1721884447.9869998,120.0,
1721884448.0119998,331.0,
1721884448.037,604.0,
1721884448.0619998,818.0,
1721884448.087,842.0,
1721884448.1119998,673.0,
1721884448.1369998,453.0,
1721884448.162,328.0,
1721884448.1869998,325.0,
1721884448.212,367.0,
1721884448.2369998,387.0,
1721884448.2619998,384.0,
1721884448.287,357.0,
1721884448.312,236.0,
1721884448.337,-67.0,
1721884448.362,-521.0,
1721884448.3869998,-952.0,
1721884448.412,0.0,
1721884448.437,0.0,
1721884448.462,0.0,
1721884448.487,0.0,
1721884448.5119998,0.0,
1721884448.537,0.0,
1721884448.562,0.0,
1721884448.587,0.0,
1721884448.612,0.0,
1721884448.6369998,0.0,
1721884448.662,0.0,
1721884448.687,-579.0,
1721884448.7120001,-321.0,
1721884448.737,-207.0,
1721884448.762,-65.0,
1721884448.787,246.0,
1721884448.812,697.0,
1721884448.8370001,1023.0,
1721884448.862,1023.0,
1721884448.887,1023.0,
1721884448.912,928.0,
1721884448.937,861.0,
1721884448.9620001,955.0,
1721884448.987,1023.0,
1721884449.012,1023.0,
1721884449.037,1023.0,
1721884449.062,1021.0,
1721884449.087,1023.0,
1721884449.112,1023.0,
1721884449.1369998,1023.0,
1721884449.162,1023.0,
1721884449.1869998,1023.0,
1721884449.212,1023.0,
1721884449.237,1023.0,
1721884449.2619998,1023.0,
1721884449.287,1023.0,
1721884449.3119998,1023.0,
1721884449.337,1023.0,
1721884449.362,1016.0,
1721884449.3869998,953.0,
1721884449.412,901.0,
1721884449.4369998,916.0,
1721884449.462,1023.0,
1721884449.487,1023.0,
1721884449.512,1023.0,
1721884449.537,1023.0,
1721884449.562,812.0,
1721884449.587,606.0,
1721884449.612,604.0,
1721884449.637,664.0,
1721884449.662,444.0,
1721884449.687,-286.0,
1721884449.712,0.0,
1721884449.737,0.0,
1721884449.762,0.0,
1721884449.787,0.0,
1721884449.812,0.0,
1721884449.837,0.0,
1721884449.862,0.0,
1721884449.8869998,-1003.0,
1721884449.912,-914.0,
1721884449.9369998,-806.0,
1721884449.962,-716.0,
1721884449.9869998,-617.0,
1721884450.0119998,-422.0,
1721884450.037,-139.0,
1721884450.0619998,43.0,
1721884450.087,-86.0,
1721884450.1119998,-515.0,
1721884450.1369998,-968.0,
1721884450.162,0.0,
1721884450.1869998,-1002.0,
1721884450.212,-763.0,
1721884450.2369998,-649.0,
1721884450.2619998,-660.0,
1721884450.287,-634.0,
1721884450.312,-484.0,
1721884450.337,-301.0,
1721884450.362,-206.0,
1721884450.3869998,-150.0,
1721884450.412,59.0,
1721884450.437,503.0,
1721884450.462,1001.0,
1721884450.487,1023.0,
1721884450.5119998,1023.0,
1721884450.537,778.0,
1721884450.562,550.0,
1721884450.587,544.0,
1721884450.612,617.0,
1721884450.6369998,562.0,
1721884450.662,348.0,
1721884450.687,125.0,
1721884450.7120001,37.0,
1721884450.737,73.0,
1721884450.762,103.0,
1721884450.787,41.0,
1721884450.812,-80.0,
1721884450.8370001,-174.0,
1721884450.862,-206.0,
1721884450.887,-207.0,
1721884450.912,-202.0,
1721884450.937,-174.0,
1721884450.9620001,-94.0,
1721884450.987,26.0,
1721884451.012,134.0,
1721884451.037,194.0,
1721884451.062,208.0,
1721884451.087,204.0,
1721884451.112,195.0,
1721884451.1369998,189.0,
1721884451.162,203.0,
1721884451.1869998,257.0,
1721884451.212,339.0,
1721884451.237,394.0,
1721884451.2619998,377.0,
1721884451.287,303.0,
1721884451.3119998,243.0,
1721884451.337,246.0,
1721884451.362,291.0,
1721884451.3869998,324.0,
1721884451.412,333.0,
1721884451.4369998,366.0,
1721884451.462,461.0,
1721884451.487,565.0,
1721884451.512,567.0,
1721884451.537,401.0,
1721884451.562,111.0,
1721884451.587,-193.0,
1721884451.612,-450.0,
1721884451.637,-678.0,
1721884451.662,-909.0,
1721884451.687,0.0,
1721884451.712,0.0,
1721884451.737,-1006.0,
1721884451.762,-721.0,
1721884451.787,-450.0,
1721884451.812,-313.0,
1721884451.837,-313.0,
1721884451.862,-356.0,
1721884451.8869998,-333.0,
1721884451.912,-204.0,
1721884451.9369998,-18.0,
1721884451.962,125.0,
1721884451.9869998,140.0,
1721884452.0119998,22.0,
1721884452.037,-134.0,
1721884452.0619998,-196.0,
1721884452.087,-101.0,
1721884452.1119998,83.0,
1721884452.1369998,217.0,
1721884452.162,219.0,
1721884452.1869998,149.0,
1721884452.212,138.0,
1721884452.2369998,254.0,
1721884452.2619998,434.0,
1721884452.287,558.0,
1721884452.312,570.0,
1721884452.337,513.0,
1721884452.362,461.0,
1721884452.3869998,434.0,
1721884452.412,406.0,
1721884452.437,362.0,
1721884452.462,334.0,
1721884452.487,344.0,
1721884452.5119998,365.0,
1721884452.537,339.0,
1721884452.562,249.0,
1721884452.587,140.0,
1721884452.612,56.0,
1721884452.6369998,-21.0,
1721884452.662,-143.0,
1721884452.687,-316.0,
1721884452.7120001,-451.0,
1721884452.737,-439.0,
1721884452.762,-256.0,
1721884452.787,3.0,
1721884452.812,197.0,
1721884452.8370001,250.0,
1721884452.862,187.0,
1721884452.887,81.0,
1721884452.912,-3.0,
1721884452.937,-34.0,
1721884452.9620001,-5.0,
1721884452.987,74.0,
1721884453.012,174.0,
1721884453.037,249.0,
1721884453.062,264.0,
1721884453.087,214.0,
1721884453.112,127.0,
1721884453.1369998,42.0,
1721884453.162,-17.0,
1721884453.1869998,-48.0,
1721884453.212,-69.0,
1721884453.237,-108.0,
1721884453.2619998,-181.0,
1721884453.287,-283.0,
1721884453.3119998,-383.0,
1721884453.337,-453.0,
1721884453.362,-490.0,
1721884453.3869998,-516.0,
1721884453.412,-559.0,
1721884453.4369998,-637.0,
1721884453.462,-766.0,
1721884453.487,-960.0,
1721884453.512,0.0,
1721884453.537,0.0,
1721884453.562,0.0,
1721884453.587,0.0,
1721884453.612,0.0,
1721884453.637,0.0,
1721884453.662,0.0,
1721884453.687,0.0,
1721884453.712,0.0,
1721884453.737,0.0,
1721884453.762,0.0,
1721884453.787,0.0,
1721884453.812,0.0,
1721884453.837,-394.0,
1721884453.862,690.0,
1721884453.8869998,1023.0,
1721884453.912,1023.0,
1721884453.9369998,1023.0,
1721884453.962,1023.0,
1721884453.9869998,1023.0,
1721884454.0119998,1023.0,
1721884454.037,1023.0,
1721884454.0619998,1023.0,
1721884454.087,1023.0,
1721884454.1119998,1023.0,
1721884454.1369998,1023.0,
1721884454.162,1023.0,
1721884454.1869998,1023.0,
1721884454.212,1023.0,
1721884454.2369998,970.0,
1721884454.2619998,647.0,
1721884454.287,184.0,
1721884454.312,-326.0,
1721884454.337,-735.0,
1721884454.362,-941.0,
1721884454.3869998,-975.0,
1721884454.412,-948.0,
1721884454.437,-941.0,
1721884454.462,-942.0,
1721884454.487,-899.0,
1721884454.5119998,-810.0,
1721884454.537,-732.0,
1721884454.562,-704.0,
1721884454.587,-703.0,
1721884454.612,-671.0,
1721884454.6369998,-592.0,
1721884454.662,-514.0,
1721884454.687,-487.0,
1721884454.7120001,-503.0,
1721884454.737,-514.0,
1721884454.762,-489.0,
1721884454.787,-442.0,
1721884454.812,-408.0,
1721884454.8370001,-390.0,
1721884454.862,-363.0,
1721884454.887,-307.0,
1721884454.912,-234.0,
1721884454.937,-172.0,
1721884454.9620001,-138.0,
1721884454.987,-129.0,
1721884455.012,-140.0,
1721884455.037,-168.0,
1721884455.062,-202.0,
1721884455.087,-217.0,
1721884455.112,-195.0,
1721884455.1369998,-141.0,
1721884455.162,-85.0,
1721884455.1869998,-44.0,
1721884455.212,-6.0,
1721884455.237,50.0,
1721884455.2619998,123.0,
1721884455.287,186.0,
1721884455.3119998,213.0,
1721884455.337,212.0,
1721884455.362,211.0,
1721884455.3869998,230.0,
1721884455.412,253.0,
1721884455.4369998,258.0,
1721884455.462,245.0,
1721884455.487,237.0,
1721884455.512,251.0,
1721884455.537,270.0,
1721884455.562,263.0,
1721884455.587,223.0,
1721884455.612,180.0,
1721884455.637,168.0,
1721884455.662,186.0,
1721884455.687,189.0,
1721884455.712,131.0,
1721884455.737,16.0,
1721884455.762,-109.0,
1721884455.787,-190.0,
1721884455.812,-217.0,
1721884455.837,-218.0,
1721884455.862,-222.0,
1721884455.8869998,-231.0,
1721884455.912,-228.0,
1721884455.9369998,-202.0,
1721884455.962,-163.0,
1721884455.9869998,-133.0,
1721884456.0119998,-121.0,
1721884456.037,-116.0,
1721884456.0619998,-102.0,
1721884456.087,-77.0,
1721884456.1119998,-48.0,
1721884456.1369998,-22.0,
1721884456.162,1.0,
1721884456.1869998,28.0,
1721884456.212,57.0,
1721884456.2369998,78.0,
1721884456.2619998,76.0,
1721884456.287,51.0,
1721884456.312,17.0,
1721884456.337,-7.0,
1721884456.362,-9.0,
1721884456.3869998,5.0,
1721884456.412,22.0,
1721884456.437,28.0,
1721884456.462,25.0,
1721884456.487,17.0,
1721884456.5119998,8.0,
1721884456.537,-1.0,
1721884456.562,-11.0,
1721884456.587,-14.0,
1721884456.612,-5.0,
1721884456.6369998,8.0,
1721884456.662,9.0,
1721884456.687,-11.0,
1721884456.7120001,-38.0,
1721884456.737,-44.0,
1721884456.762,-17.0,
1721884456.787,24.0,
1721884456.812,47.0,
1721884456.8370001,42.0,
1721884456.862,33.0,
1721884456.887,48.0,
1721884456.912,92.0,
1721884456.937,147.0,
1721884456.9620001,199.0,
1721884456.987,251.0,
1721884457.012,304.0,
1721884457.037,332.0,
1721884457.062,294.0,
1721884457.087,186.0,
1721884457.112,54.0,
1721884457.1369998,-32.0,
1721884457.162,-51.0,
1721884457.1869998,-40.0,
1721884457.212,-55.0,
1721884457.237,-108.0,
1721884457.2619998,-156.0,
1721884457.287,-154.0,
1721884457.3119998,-92.0,
1721884457.337,-2.0,
1721884457.362,79.0,
1721884457.3869998,129.0,
1721884457.412,140.0,
1721884457.4369998,113.0,
1721884457.462,68.0,
1721884457.487,45.0,
1721884457.512,66.0,
1721884457.537,109.0,
1721884457.562,110.0,
1721884457.587,28.0,
1721884457.612,-102.0,
1721884457.637,-197.0,
1721884457.662,-199.0,
1721884457.687,-126.0,
1721884457.712,-38.0,
1721884457.737,28.0,
1721884457.762,80.0,
1721884457.787,127.0,
1721884457.812,146.0,
1721884457.837,104.0,
1721884457.862,19.0,
1721884457.8869998,-46.0,
1721884457.912,-48.0,
1721884457.9369998,-25.0,
1721884457.962,-70.0,
1721884457.9869998,-230.0,
1721884458.0119998,-457.0,
1721884458.037,-654.0,
1721884458.0619998,-766.0,
1721884458.087,-816.0,
1721884458.1119998,-845.0,
1721884458.1369998,-861.0,
1721884458.162,-839.0,
1721884458.1869998,-781.0,
1721884458.212,-720.0,
1721884458.2369998,-686.0,
1721884458.2619998,-656.0,
1721884458.287,-586.0,
1721884458.312,-470.0,
1721884458.337,-359.0,
1721884458.362,-299.0,
1721884458.3869998,-263.0,
1721884458.412,-173.0,
1721884458.437,14.0,
1721884458.462,254.0,
1721884458.487,468.0,
1721884458.5119998,641.0,
1721884458.537,850.0,
1721884458.562,1023.0,
1721884458.587,1023.0,
1721884458.612,1023.0,
1721884458.6369998,1023.0,
1721884458.662,1023.0,
1721884458.687,1023.0,
1721884458.7120001,1023.0,
1721884458.737,1023.0,
1721884458.762,877.0,
1721884458.787,544.0,
1721884458.812,285.0,
1721884458.8370001,84.0,
1721884458.862,-103.0,
1721884458.887,-301.0,
1721884458.912,-487.0,
1721884458.937,-610.0,
1721884458.9620001,-649.0,
1721884458.987,-637.0,
1721884459.012,-631.0,
1721884459.037,-652.0,
1721884459.062,-672.0,
1721884459.087,-652.0,
1721884459.112,-594.0,
1721884459.1369998,-541.0,
1721884459.162,-532.0,
1721884459.1869998,-556.0,
1721884459.212,-563.0,
1721884459.237,-515.0,
1721884459.2619998,-428.0,
1721884459.287,-345.0,
1721884459.3119998,-294.0,
1721884459.337,-260.0,
1721884459.362,-208.0,
1721884459.3869998,-125.0,
1721884459.412,-40.0,
1721884459.4369998,12.0,
1721884459.462,21.0,
1721884459.487,10.0,
1721884459.512,9.0,
1721884459.537,23.0,
1721884459.562,40.0,
1721884459.587,51.0,
1721884459.612,61.0,
1721884459.637,82.0,
1721884459.662,112.0,
1721884459.687,140.0,
1721884459.712,156.0,
1721884459.737,165.0,
1721884459.762,174.0,
1721884459.787,184.0,
1721884459.812,187.0,
1721884459.837,181.0,
1721884459.862,174.0,
1721884459.8869998,175.0,
1721884459.912,172.0,
1721884459.9369998,144.0,
1721884459.962,77.0,
1721884459.9869998,-12.0,
1721884460.0119998,-91.0,
1721884460.037,-146.0,
1721884460.0619998,-185.0,
1721884460.087,-223.0,
1721884460.1119998,-257.0,
1721884460.1369998,-269.0,
1721884460.162,-250.0,
1721884460.1869998,-209.0,
1721884460.212,-162.0,
1721884460.2369998,-108.0,
1721884460.2619998,-37.0,
1721884460.287,46.0,
1721884460.312,111.0,
1721884460.337,134.0,
1721884460.362,117.0,
1721884460.3869998,94.0,
1721884460.412,90.0,
1721884460.437,99.0,
1721884460.462,102.0,
1721884460.487,96.0,
1721884460.5119998,96.0,
1721884460.537,112.0,
1721884460.562,126.0,
1721884460.587,113.0,
1721884460.612,78.0,
1721884460.6369998,53.0,
1721884460.662,58.0,
1721884460.687,67.0,
1721884460.7120001,41.0,
1721884460.737,-19.0,
1721884460.762,-57.0,
1721884460.787,-22.0,
1721884460.812,63.0,
1721884460.8370001,120.0,
1721884460.862,86.0,
1721884460.887,-19.0,
1721884460.912,-119.0,
1721884460.937,-161.0,
1721884460.9620001,-165.0,
1721884460.987,-177.0,
1721884461.012,-212.0,
1721884461.037,-238.0,
1721884461.062,-225.0,
1721884461.087,-186.0,
1721884461.112,-157.0,
1721884461.1369998,-157.0,
1721884461.162,-168.0,
1721884461.1869998,-168.0,
1721884461.212,-163.0,
1721884461.237,-175.0,
1721884461.2619998,-209.0,
1721884461.287,-240.0,
1721884461.3119998,-245.0,
1721884461.337,-230.0,
1721884461.362,-221.0,
1721884461.3869998,-230.0,
1721884461.412,-243.0,
1721884461.4369998,-239.0,
1721884461.462,-218.0,
1721884461.487,-199.0,
1721884461.512,-192.0,
1721884461.537,-188.0,
1721884461.562,-169.0,
1721884461.587,-121.0,
1721884461.612,-31.0,
1721884461.637,113.0,
1721884461.662,314.0,
1721884461.687,532.0,
1721884461.712,699.0,
1721884461.737,758.0,
1721884461.762,716.0,
1721884461.787,638.0,
1721884461.812,594.0,
1721884461.837,606.0,
1721884461.862,646.0,
1721884461.8869998,675.0,
1721884461.912,672.0,
1721884461.9369998,635.0,
1721884461.962,561.0,
1721884461.9869998,458.0,
1721884462.0119998,347.0,
1721884462.037,257.0,
1721884462.0619998,192.0,
1721884462.087,120.0,
1721884462.1119998,4.0,
1721884462.1369998,-156.0,
1721884462.162,-307.0,
1721884462.1869998,-393.0,
1721884462.212,-404.0,
1721884462.2369998,-380.0,
1721884462.2619998,-365.0,
1721884462.287,-368.0,
1721884462.312,-370.0,
1721884462.337,-357.0,
1721884462.362,-338.0,
1721884462.3869998,-328.0,
1721884462.412,-326.0,
1721884462.437,-310.0,
1721884462.462,-261.0,
1721884462.487,-181.0,
1721884462.5119998,-92.0,
1721884462.537,-18.0,
1721884462.562,28.0,
1721884462.587,38.0,
1721884462.612,17.0,
1721884462.6369998,-22.0,
1721884462.662,-63.0,
1721884462.687,-92.0,
1721884462.7120001,-110.0,
1721884462.737,-121.0,
1721884462.762,-123.0,
1721884462.787,-104.0,
1721884462.812,-61.0,
1721884462.8370001,-9.0,
1721884462.862,26.0,
1721884462.887,33.0,
1721884462.912,22.0,
1721884462.937,13.0,
1721884462.9620001,15.0,
1721884462.987,19.0,
1721884463.012,16.0,
1721884463.037,4.0,
1721884463.062,-7.0,
1721884463.087,-15.0,
1721884463.112,-20.0,
1721884463.1369998,-29.0,
1721884463.162,-41.0,
1721884463.1869998,-53.0,
1721884463.212,-66.0,
1721884463.237,-78.0,
1721884463.2619998,-84.0,
1721884463.287,-73.0,
1721884463.3119998,-43.0,
1721884463.337,-3.0,
1721884463.362,29.0,
1721884463.3869998,45.0,
1721884463.412,52.0,
1721884463.4369998,61.0,
1721884463.462,75.0,
1721884463.487,86.0,
1721884463.512,88.0,
1721884463.537,83.0,
1721884463.562,81.0,
1721884463.587,86.0,
1721884463.612,91.0,
1721884463.637,90.0,
1721884463.662,82.0,
1721884463.687,72.0,
1721884463.712,64.0,
1721884463.737,58.0,
1721884463.762,49.0,
1721884463.787,39.0,
1721884463.812,30.0,
1721884463.837,21.0,
1721884463.862,13.0,
1721884463.8869998,3.0,
1721884463.912,-9.0,
1721884463.9369998,-20.0,
1721884463.962,-31.0,
1721884463.9869998,-43.0,
1721884464.0119998,-54.0,
1721884464.037,-62.0,
1721884464.0619998,-69.0,
1721884464.087,-77.0,
1721884464.1119998,-89.0,
1721884464.1369998,-101.0,
1721884464.162,-100.0,
1721884464.1869998,-78.0,
1721884464.212,-39.0,
1721884464.2369998,-1.0,
1721884464.2619998,24.0,
1721884464.287,35.0,
1721884464.312,41.0,
1721884464.337,51.0,
1721884464.362,63.0,
1721884464.3869998,70.0,
1721884464.412,70.0,
1721884464.437,66.0,
1721884464.462,65.0,
1721884464.487,68.0,
1721884464.5119998,70.0,
1721884464.537,67.0,
1721884464.562,59.0,
1721884464.587,50.0,
1721884464.612,42.0,
1721884464.6369998,32.0,
1721884464.662,20.0,
1721884464.687,8.0,
1721884464.7120001,0.0,
1721884464.737,-5.0,
1721884464.762,-11.0,
1721884464.787,-19.0,
1721884464.812,-31.0,
1721884464.8370001,-40.0,
1721884464.862,-46.0,
1721884464.887,-54.0,
1721884464.912,-67.0,
1721884464.937,-83.0,
1721884464.9620001,-93.0,
1721884464.987,-86.0,
1721884465.012,-62.0,
1721884465.037,-31.0,
1721884465.062,-5.0,
1721884465.087,9.0,
1721884465.112,16.0,
1721884465.1369998,21.0,
1721884465.162,28.0,
1721884465.1869998,34.0,
1721884465.212,36.0,
1721884465.237,35.0,
1721884465.2619998,34.0,
1721884465.287,36.0,
1721884465.3119998,39.0,
1721884465.337,39.0,
1721884465.362,34.0,
1721884465.3869998,28.0,
1721884465.412,21.0,
1721884465.4369998,15.0,
1721884465.462,9.0,
1721884465.487,3.0,
1721884465.512,-4.0,
1721884465.537,-10.0,
1721884465.562,-18.0,
1721884465.587,-27.0,
1721884465.612,-37.0,
1721884465.637,-46.0,
1721884465.662,-53.0,
1721884465.687,-59.0,
1721884465.712,-71.0,
1721884465.737,-86.0,
1721884465.762,-97.0,
1721884465.787,-91.0,
1721884465.812,-65.0,
1721884465.837,-28.0,
1721884465.862,5.0,
1721884465.8869998,25.0,
1721884465.912,35.0,
1721884465.9369998,42.0,
1721884465.962,52.0,
1721884465.9869998,62.0,
1721884466.0119998,66.0,
1721884466.037,64.0,
1721884466.0619998,59.0,
1721884466.087,57.0,
1721884466.1119998,58.0,
1721884466.1369998,58.0,
1721884466.162,52.0,
1721884466.1869998,43.0,
1721884466.212,33.0,
1721884466.2369998,24.0,
1721884466.2619998,15.0,
1721884466.287,7.0,
1721884466.312,0.0,
1721884466.337,-7.0,
1721884466.362,-13.0,
1721884466.3869998,-21.0,
1721884466.412,-33.0,
1721884466.437,-44.0,
1721884466.462,-52.0,
1721884466.487,-58.0,
1721884466.5119998,-68.0,
1721884466.537,-83.0,
1721884466.562,-97.0,
1721884466.587,-97.0,
1721884466.612,-77.0,
1721884466.6369998,-42.0,
1721884466.662,-7.0,
1721884466.687,15.0,
1721884466.7120001,24.0,
1721884466.737,28.0,
1721884466.762,37.0,
1721884466.787,48.0,
1721884466.812,56.0,
1721884466.8370001,56.0,
1721884466.862,52.0,
1721884466.887,50.0,
1721884466.912,53.0,
1721884466.937,57.0,
1721884466.9620001,56.0,
1721884466.987,50.0,
1721884467.012,43.0,
1721884467.037,37.0,
1721884467.062,32.0,
1721884467.087,23.0,
1721884467.112,12.0,
1721884467.1369998,2.0,
1721884467.162,-6.0,
1721884467.1869998,-13.0,
1721884467.212,-22.0,
1721884467.237,-33.0,
1721884467.2619998,-44.0,
1721884467.287,-50.0,
1721884467.3119998,-56.0,
1721884467.337,-68.0,
1721884467.362,-83.0,
1721884467.3869998,-93.0,
1721884467.412,-85.0,
1721884467.4369998,-57.0,
1721884467.462,-21.0,
1721884467.487,7.0,
1721884467.512,21.0,
1721884467.537,25.0,
1721884467.562,29.0,
1721884467.587,35.0,
1721884467.612,41.0,
1721884467.637,42.0,
1721884467.662,39.0,
1721884467.687,37.0,
1721884467.712,39.0,
1721884467.737,42.0,
1721884467.762,43.0,
1721884467.787,40.0,
1721884467.812,35.0,
1721884467.837,29.0,
1721884467.862,22.0,
1721884467.8869998,13.0,
1721884467.912,4.0,
1721884467.9369998,-3.0,
1721884467.962,-10.0,
1721884467.9869998,-18.0,
1721884468.0119998,-27.0,
1721884468.037,-35.0,
